nodes,ntasks,backend,solver_creation,solver_time,system,size,memory_type,send_type,cycles
2,1,Cray-MPICH-CXI-GPU-Enabled,0.182405,1.56549,tuolumne,16384,coarse,Standard,1000
2,1,MPIAdvance-CXI-Double-Buffering2,1.24524,20.6205,tuolumne,61440,coarse,Ready Send,1000
2,1,MPIAdvance-CXI-Single-Buffering2,1.2373,20.6407,tuolumne,61440,coarse,Standard,1000
2,1,Cray-MPICH-CXI-GPU-Enabled,1.21053,20.7514,tuolumne,61440,coarse,Standard,1000
2,2,MPIAdvance-CXI-Double-Buffering2,0.243536,0.814763,tuolumne,16384,coarse,Ready Send,1000
2,2,MPIAdvance-CXI-Single-Buffering2,0.171155,0.815397,tuolumne,16384,coarse,Standard,1000
2,2,Cray-MPICH-CXI-GPU-Enabled,0.144437,0.867202,tuolumne,16384,coarse,Standard,1000
2,2,MPIAdvance-CXI-Double-Buffering2,0.743744,10.5695,tuolumne,61440,coarse,Ready Send,1000
2,2,MPIAdvance-CXI-Single-Buffering2,0.679162,10.5424,tuolumne,61440,coarse,Standard,1000
2,2,Cray-MPICH-CXI-GPU-Enabled,0.650881,10.6178,tuolumne,61440,coarse,Standard,1000
2,4,MPIAdvance-CXI-Double-Buffering2,0.419216,0.474943,tuolumne,16384,coarse,Ready Send,1000
2,4,MPIAdvance-CXI-Single-Buffering2,0.365111,0.47569,tuolumne,16384,coarse,Standard,1000
2,4,Cray-MPICH-CXI-GPU-Enabled,0.255967,0.753497,tuolumne,16384,coarse,Standard,1000
2,4,MPIAdvance-CXI-Double-Buffering2,0.61538,5.21054,tuolumne,61440,coarse,Ready Send,1000
2,4,MPIAdvance-CXI-Single-Buffering2,0.566583,5.21417,tuolumne,61440,coarse,Standard,1000
2,4,Cray-MPICH-CXI-GPU-Enabled,0.520179,5.40928,tuolumne,61440,coarse,Standard,1000
4,1,MPIAdvance-CXI-Double-Buffering2,0.295828,0.828311,tuolumne,16384,coarse,Ready Send,1000
4,1,MPIAdvance-CXI-Single-Buffering2,0.145218,0.828268,tuolumne,16384,coarse,Standard,1000
4,1,Cray-MPICH-CXI-GPU-Enabled,0.162884,0.87223,tuolumne,16384,coarse,Standard,1000
4,1,MPIAdvance-CXI-Double-Buffering2,0.677512,10.4716,tuolumne,61440,coarse,Ready Send,1000
4,1,MPIAdvance-CXI-Single-Buffering2,0.670299,10.4629,tuolumne,61440,coarse,Standard,1000
4,1,Cray-MPICH-CXI-GPU-Enabled,0.709535,10.5238,tuolumne,61440,coarse,Standard,1000
4,2,MPIAdvance-CXI-Double-Buffering2,0.269734,0.481222,tuolumne,16384,coarse,Ready Send,1000
4,2,MPIAdvance-CXI-Single-Buffering2,0.192003,0.481161,tuolumne,16384,coarse,Standard,1000
4,2,Cray-MPICH-CXI-GPU-Enabled,0.163373,0.542937,tuolumne,16384,coarse,Standard,1000
4,2,MPIAdvance-CXI-Double-Buffering2,0.432926,5.24986,tuolumne,61440,coarse,Ready Send,1000
4,2,MPIAdvance-CXI-Single-Buffering2,0.42615,5.23803,tuolumne,61440,coarse,Standard,1000
4,2,Cray-MPICH-CXI-GPU-Enabled,0.387566,5.30174,tuolumne,61440,coarse,Standard,1000
4,4,MPIAdvance-CXI-Double-Buffering2,0.239184,0.283183,tuolumne,16384,coarse,Ready Send,1000
4,4,MPIAdvance-CXI-Single-Buffering2,0.178103,0.281409,tuolumne,16384,coarse,Standard,1000
4,4,Cray-MPICH-CXI-GPU-Enabled,0.139394,0.503728,tuolumne,16384,coarse,Standard,1000
4,4,MPIAdvance-CXI-Double-Buffering2,0.312179,2.69247,tuolumne,61440,coarse,Ready Send,1000
4,4,MPIAdvance-CXI-Single-Buffering2,0.291631,2.70825,tuolumne,61440,coarse,Standard,1000
4,4,Cray-MPICH-CXI-GPU-Enabled,0.272313,2.85278,tuolumne,61440,coarse,Standard,1000
8,1,MPIAdvance-CXI-Double-Buffering2,0.410719,0.485288,tuolumne,16384,coarse,Ready Send,1000
8,1,MPIAdvance-CXI-Single-Buffering2,0.180731,0.486487,tuolumne,16384,coarse,Standard,1000
8,1,Cray-MPICH-CXI-GPU-Enabled,0.185806,0.563229,tuolumne,16384,coarse,Standard,1000
8,1,MPIAdvance-CXI-Double-Buffering2,0.623771,5.19559,tuolumne,61440,coarse,Ready Send,1000
8,1,MPIAdvance-CXI-Single-Buffering2,0.565257,5.20446,tuolumne,61440,coarse,Standard,1000
8,1,Cray-MPICH-CXI-GPU-Enabled,0.424799,5.24493,tuolumne,61440,coarse,Standard,1000
8,2,MPIAdvance-CXI-Double-Buffering2,0.414211,0.289139,tuolumne,16384,coarse,Ready Send,1000
8,2,MPIAdvance-CXI-Single-Buffering2,0.371229,0.289577,tuolumne,16384,coarse,Standard,1000
8,2,Cray-MPICH-CXI-GPU-Enabled,0.273675,0.330117,tuolumne,16384,coarse,Standard,1000
8,2,MPIAdvance-CXI-Double-Buffering2,0.530729,2.67532,tuolumne,61440,coarse,Ready Send,1000
8,2,MPIAdvance-CXI-Single-Buffering2,0.47339,2.68101,tuolumne,61440,coarse,Standard,1000
8,2,Cray-MPICH-CXI-GPU-Enabled,0.380945,2.71278,tuolumne,61440,coarse,Standard,1000
8,4,MPIAdvance-CXI-Double-Buffering2,0.456266,0.177781,tuolumne,16384,coarse,Ready Send,1000
8,4,MPIAdvance-CXI-Single-Buffering2,0.499859,0.202736,tuolumne,16384,coarse,Standard,1000
8,4,Cray-MPICH-CXI-GPU-Enabled,0.278365,0.423587,tuolumne,16384,coarse,Standard,1000
8,4,MPIAdvance-CXI-Double-Buffering2,0.586454,1.36158,tuolumne,61440,coarse,Ready Send,1000
8,4,MPIAdvance-CXI-Single-Buffering2,0.584012,1.36466,tuolumne,61440,coarse,Standard,1000
8,4,Cray-MPICH-CXI-GPU-Enabled,0.354253,1.53277,tuolumne,61440,coarse,Standard,1000
16,1,MPIAdvance-CXI-Double-Buffering2,0.288276,0.287821,tuolumne,16384,coarse,Ready Send,1000
16,1,MPIAdvance-CXI-Single-Buffering2,0.220674,0.289359,tuolumne,16384,coarse,Standard,1000
16,1,Cray-MPICH-CXI-GPU-Enabled,0.18443,0.310682,tuolumne,16384,coarse,Standard,1000
16,1,MPIAdvance-CXI-Double-Buffering2,0.27438,2.67307,tuolumne,61440,coarse,Ready Send,1000
16,1,MPIAdvance-CXI-Single-Buffering2,0.343024,2.66854,tuolumne,61440,coarse,Standard,1000
16,1,Cray-MPICH-CXI-GPU-Enabled,0.284737,2.70143,tuolumne,61440,coarse,Standard,1000
