nodes,ntasks,backend,solver_creation,solver_time,system,size,memory_type,send_type,cycles
32,1,MPIAdvance-CXI-Double-Buffering,0.606915,2.78993,tuolumne,88320,coarse,Ready Send,1000
32,1,MPIAdvance-CXI-Double-Buffering,0.60163,2.78745,tuolumne,88320,fine,Ready Send,1000
32,1,MPIAdvance-CXI-Single-Buffering,0.615222,2.79444,tuolumne,88320,coarse,Standard,1000
32,1,MPIAdvance-CXI-Single-Buffering,0.464925,2.79277,tuolumne,88320,fine,Standard,1000
32,1,Cray-MPICH-CXI-GPU-Enabled,0.493998,2.79789,tuolumne,88320,coarse,Standard,1000
32,2,MPIAdvance-CXI-Double-Buffering,0.457449,0.144263,tuolumne,16384,coarse,Ready Send,1000
32,2,MPIAdvance-CXI-Double-Buffering,0.369023,0.143533,tuolumne,16384,fine,Ready Send,1000
32,2,MPIAdvance-CXI-Single-Buffering,0.438892,0.178676,tuolumne,16384,coarse,Standard,1000
32,2,MPIAdvance-CXI-Single-Buffering,0.480439,0.294,tuolumne,16384,fine,Standard,1000
32,2,Cray-MPICH-CXI-GPU-Enabled,0.345089,0.161611,tuolumne,16384,coarse,Standard,1000
32,2,MPIAdvance-CXI-Double-Buffering,0.495534,1.46063,tuolumne,88320,coarse,Ready Send,1000
32,2,MPIAdvance-CXI-Double-Buffering,0.436156,1.45811,tuolumne,88320,fine,Ready Send,1000
32,2,MPIAdvance-CXI-Single-Buffering,0.415589,1.46873,tuolumne,88320,coarse,Standard,1000
32,2,MPIAdvance-CXI-Single-Buffering,0.517543,1.46835,tuolumne,88320,fine,Standard,1000
32,2,Cray-MPICH-CXI-GPU-Enabled,0.415888,1.4776,tuolumne,88320,coarse,Standard,1000
32,4,MPIAdvance-CXI-Double-Buffering,0.774396,0.138922,tuolumne,16384,coarse,Ready Send,1000
32,4,MPIAdvance-CXI-Double-Buffering,0.670737,0.138547,tuolumne,16384,fine,Ready Send,1000
32,4,MPIAdvance-CXI-Single-Buffering,0.609108,0.173695,tuolumne,16384,coarse,Standard,1000
32,4,MPIAdvance-CXI-Single-Buffering,0.723469,0.174056,tuolumne,16384,fine,Standard,1000
32,4,Cray-MPICH-CXI-GPU-Enabled,0.551808,0.357944,tuolumne,16384,coarse,Standard,1000
32,4,MPIAdvance-CXI-Double-Buffering,0.715779,0.825221,tuolumne,88320,coarse,Ready Send,1000
32,4,MPIAdvance-CXI-Double-Buffering,0.735256,0.821704,tuolumne,88320,fine,Ready Send,1000
32,4,MPIAdvance-CXI-Single-Buffering,0.701688,0.85862,tuolumne,88320,coarse,Standard,1000
32,4,MPIAdvance-CXI-Single-Buffering,0.755928,0.838156,tuolumne,88320,fine,Standard,1000
32,4,Cray-MPICH-CXI-GPU-Enabled,0.57507,1.00891,tuolumne,88320,coarse,Standard,1000
64,1,MPIAdvance-CXI-Double-Buffering,0.39578,0.300362,tuolumne,16384,coarse,Ready Send,1000
64,1,MPIAdvance-CXI-Double-Buffering,0.419834,0.291419,tuolumne,16384,fine,Ready Send,1000
64,1,MPIAdvance-CXI-Single-Buffering,0.413481,0.366753,tuolumne,16384,coarse,Standard,1000
64,1,MPIAdvance-CXI-Single-Buffering,0.37711,0.400909,tuolumne,16384,fine,Standard,1000
64,1,Cray-MPICH-CXI-GPU-Enabled,0.32899,0.254403,tuolumne,16384,coarse,Standard,1000
64,1,MPIAdvance-CXI-Double-Buffering,0.612364,1.44365,tuolumne,88320,coarse,Ready Send,1000
64,1,MPIAdvance-CXI-Double-Buffering,0.556408,1.44244,tuolumne,88320,fine,Ready Send,1000
64,1,MPIAdvance-CXI-Single-Buffering,0.562392,1.45457,tuolumne,88320,coarse,Standard,1000
64,1,MPIAdvance-CXI-Single-Buffering,0.526141,1.45109,tuolumne,88320,fine,Standard,1000
64,1,Cray-MPICH-CXI-GPU-Enabled,0.382825,1.45514,tuolumne,88320,coarse,Standard,1000
64,2,MPIAdvance-CXI-Double-Buffering,0.517048,0.141391,tuolumne,16384,coarse,Ready Send,1000
64,2,MPIAdvance-CXI-Double-Buffering,0.421317,0.217792,tuolumne,16384,fine,Ready Send,1000
64,2,MPIAdvance-CXI-Single-Buffering,0.468501,0.295556,tuolumne,16384,coarse,Standard,1000
64,2,MPIAdvance-CXI-Single-Buffering,0.509497,0.175655,tuolumne,16384,fine,Standard,1000
64,2,Cray-MPICH-CXI-GPU-Enabled,0.391387,0.135328,tuolumne,16384,coarse,Standard,1000
64,2,MPIAdvance-CXI-Double-Buffering,0.469097,0.814506,tuolumne,88320,coarse,Ready Send,1000
64,2,MPIAdvance-CXI-Double-Buffering,0.4963,0.811562,tuolumne,88320,fine,Ready Send,1000
64,2,MPIAdvance-CXI-Single-Buffering,0.513896,0.82339,tuolumne,88320,coarse,Standard,1000
64,2,MPIAdvance-CXI-Single-Buffering,0.440981,0.829188,tuolumne,88320,fine,Standard,1000
64,2,Cray-MPICH-CXI-GPU-Enabled,0.367797,0.841193,tuolumne,88320,coarse,Standard,1000
64,4,MPIAdvance-CXI-Double-Buffering,0.822108,0.136472,tuolumne,16384,coarse,Ready Send,1000
64,4,MPIAdvance-CXI-Double-Buffering,0.746039,0.137418,tuolumne,16384,fine,Ready Send,1000
64,4,MPIAdvance-CXI-Single-Buffering,0.736761,0.174854,tuolumne,16384,coarse,Standard,1000
64,4,MPIAdvance-CXI-Single-Buffering,0.73674,0.175298,tuolumne,16384,fine,Standard,1000
64,4,Cray-MPICH-CXI-GPU-Enabled,0.549092,0.33489,tuolumne,16384,coarse,Standard,1000
64,4,MPIAdvance-CXI-Double-Buffering,0.775898,0.498455,tuolumne,88320,coarse,Ready Send,1000
64,4,MPIAdvance-CXI-Double-Buffering,0.751773,0.496558,tuolumne,88320,fine,Ready Send,1000
64,4,MPIAdvance-CXI-Single-Buffering,0.721609,0.510379,tuolumne,88320,coarse,Standard,1000
64,4,MPIAdvance-CXI-Single-Buffering,0.755184,0.51062,tuolumne,88320,fine,Standard,1000
64,4,Cray-MPICH-CXI-GPU-Enabled,0.576529,0.705691,tuolumne,88320,coarse,Standard,1000
128,1,MPIAdvance-CXI-Double-Buffering,0.512486,0.289608,tuolumne,16384,coarse,Ready Send,1000
128,1,MPIAdvance-CXI-Double-Buffering,0.408273,0.290206,tuolumne,16384,fine,Ready Send,1000
128,1,MPIAdvance-CXI-Single-Buffering,0.342526,0.36571,tuolumne,16384,coarse,Standard,1000
128,1,MPIAdvance-CXI-Single-Buffering,0.362647,0.364116,tuolumne,16384,fine,Standard,1000
128,1,Cray-MPICH-CXI-GPU-Enabled,0.299653,0.238028,tuolumne,16384,coarse,Standard,1000
