nodes,ntasks,backend,solver_creation,solver_time,system,size,memory_type,send_type,cycles
2,2,MPIAdvance-CXI-Single-Buffering,0.226367,0.884059,tuolumne,16384,coarse,Standard,1000
2,2,Cray-MPICH-CXI-GPU-Enabled,0.150116,0.906214,tuolumne,16384,coarse,Standard,1000
2,4,MPIAdvance-CXI-Double-Buffering,0.355912,0.516372,tuolumne,16384,coarse,Ready Send,1000
2,4,MPIAdvance-CXI-Single-Buffering,0.348039,0.537043,tuolumne,16384,coarse,Standard,1000
2,4,Cray-MPICH-CXI-GPU-Enabled,0.186066,0.776776,tuolumne,16384,coarse,Standard,1000
2,1,MPIAdvance-CXI-Double-Buffering,4.76898,44.8028,tuolumne,88320,coarse,Ready Send,1000
2,1,MPIAdvance-CXI-Single-Buffering,4.45291,44.8212,tuolumne,88320,coarse,Standard,1000
2,1,Cray-MPICH-CXI-GPU-Enabled,4.42827,44.9937,tuolumne,88320,coarse,Standard,1000
2,2,MPIAdvance-CXI-Double-Buffering,1.29222,22.6494,tuolumne,88320,coarse,Ready Send,1000
2,2,MPIAdvance-CXI-Single-Buffering,1.268,22.635,tuolumne,88320,coarse,Standard,1000
2,2,Cray-MPICH-CXI-GPU-Enabled,1.25617,22.6438,tuolumne,88320,coarse,Standard,1000
2,4,MPIAdvance-CXI-Double-Buffering,0.869121,11.0952,tuolumne,88320,coarse,Ready Send,1000
2,4,MPIAdvance-CXI-Single-Buffering,0.762034,11.0543,tuolumne,88320,coarse,Standard,1000
2,4,Cray-MPICH-CXI-GPU-Enabled,0.694597,11.2216,tuolumne,88320,coarse,Standard,1000
2,1,MPIAdvance-CXI-Double-Buffering,0.265265,1.56372,tuolumne,16384,finegrain,Ready Send,1000
2,1,MPIAdvance-CXI-Single-Buffering,0.270241,1.55931,tuolumne,16384,finegrain,Standard,1000
2,1,Cray-MPICH-CXI-GPU-Enabled,0.241141,1.57812,tuolumne,16384,finegrain,Standard,1000
2,2,MPIAdvance-CXI-Double-Buffering,0.202587,0.855189,tuolumne,16384,finegrain,Ready Send,1000
2,2,MPIAdvance-CXI-Single-Buffering,0.204323,0.870236,tuolumne,16384,finegrain,Standard,1000
2,2,Cray-MPICH-CXI-GPU-Enabled,0.177688,0.893335,tuolumne,16384,finegrain,Standard,1000
2,4,MPIAdvance-CXI-Double-Buffering,0.329979,0.50777,tuolumne,16384,finegrain,Ready Send,1000
2,4,MPIAdvance-CXI-Single-Buffering,0.341766,0.531538,tuolumne,16384,finegrain,Standard,1000
2,4,Cray-MPICH-CXI-GPU-Enabled,0.217616,0.703678,tuolumne,16384,finegrain,Standard,1000
2,1,MPIAdvance-CXI-Double-Buffering,4.52676,44.7559,tuolumne,88320,finegrain,Ready Send,1000
2,1,MPIAdvance-CXI-Single-Buffering,4.53569,44.7458,tuolumne,88320,finegrain,Standard,1000
2,1,Cray-MPICH-CXI-GPU-Enabled,2.41107,44.946,tuolumne,88320,finegrain,Standard,1000
2,2,MPIAdvance-CXI-Double-Buffering,1.27838,22.6313,tuolumne,88320,finegrain,Ready Send,1000
2,2,MPIAdvance-CXI-Single-Buffering,1.28942,22.6379,tuolumne,88320,finegrain,Standard,1000
2,2,Cray-MPICH-CXI-GPU-Enabled,1.24192,22.648,tuolumne,88320,finegrain,Standard,1000
2,4,MPIAdvance-CXI-Double-Buffering,0.747615,11.0792,tuolumne,88320,finegrain,Ready Send,1000
2,4,MPIAdvance-CXI-Single-Buffering,0.849205,11.0529,tuolumne,88320,finegrain,Standard,1000
2,4,Cray-MPICH-CXI-GPU-Enabled,0.719266,11.2032,tuolumne,88320,finegrain,Standard,1000
32,1,MPIAdvance-CXI-Double-Buffering,0.252378,0.292568,tuolumne,16384,coarse,Ready Send,1000
32,1,MPIAdvance-CXI-Single-Buffering,0.376255,0.339868,tuolumne,16384,coarse,Standard,1000
32,1,Cray-MPICH-CXI-GPU-Enabled,0.295337,0.2851,tuolumne,16384,coarse,Standard,1000
32,2,MPIAdvance-CXI-Double-Buffering,0.263573,0.215108,tuolumne,16384,coarse,Ready Send,1000
32,2,MPIAdvance-CXI-Single-Buffering,0.189967,0.181741,tuolumne,16384,coarse,Standard,1000
32,2,Cray-MPICH-CXI-GPU-Enabled,0.147384,0.160875,tuolumne,16384,coarse,Standard,1000
32,4,MPIAdvance-CXI-Double-Buffering,0.545497,0.136323,tuolumne,16384,coarse,Ready Send,1000
32,4,MPIAdvance-CXI-Single-Buffering,0.406744,0.175263,tuolumne,16384,coarse,Standard,1000
32,4,Cray-MPICH-CXI-GPU-Enabled,0.343528,0.389355,tuolumne,16384,coarse,Standard,1000
32,1,MPIAdvance-CXI-Double-Buffering,0.683071,2.7842,tuolumne,88320,coarse,Ready Send,1000
32,1,MPIAdvance-CXI-Single-Buffering,0.694667,3.09661,tuolumne,88320,coarse,Standard,1000
32,1,Cray-MPICH-CXI-GPU-Enabled,0.568744,2.79448,tuolumne,88320,coarse,Standard,1000
32,2,MPIAdvance-CXI-Double-Buffering,0.240955,1.44903,tuolumne,88320,coarse,Ready Send,1000
32,2,MPIAdvance-CXI-Single-Buffering,0.242438,1.45191,tuolumne,88320,coarse,Standard,1000
32,2,Cray-MPICH-CXI-GPU-Enabled,0.207312,1.46744,tuolumne,88320,coarse,Standard,1000
32,4,MPIAdvance-CXI-Double-Buffering,0.367699,0.818965,tuolumne,88320,coarse,Ready Send,1000
32,4,MPIAdvance-CXI-Single-Buffering,0.345661,0.840478,tuolumne,88320,coarse,Standard,1000
32,4,Cray-MPICH-CXI-GPU-Enabled,0.294432,1.04881,tuolumne,88320,coarse,Standard,1000
32,1,MPIAdvance-CXI-Double-Buffering,0.409976,0.299286,tuolumne,16384,finegrain,Ready Send,1000
32,1,MPIAdvance-CXI-Single-Buffering,0.281733,0.372549,tuolumne,16384,finegrain,Standard,1000
32,1,Cray-MPICH-CXI-GPU-Enabled,0.279217,0.301993,tuolumne,16384,finegrain,Standard,1000
32,2,MPIAdvance-CXI-Double-Buffering,0.18464,0.234613,tuolumne,16384,finegrain,Ready Send,1000
32,2,MPIAdvance-CXI-Single-Buffering,0.293321,0.285794,tuolumne,16384,finegrain,Standard,1000
32,2,Cray-MPICH-CXI-GPU-Enabled,0.14365,0.16231,tuolumne,16384,finegrain,Standard,1000
32,4,MPIAdvance-CXI-Double-Buffering,0.425295,0.140154,tuolumne,16384,finegrain,Ready Send,1000
32,4,MPIAdvance-CXI-Single-Buffering,0.474412,0.174249,tuolumne,16384,finegrain,Standard,1000
32,4,Cray-MPICH-CXI-GPU-Enabled,0.323866,0.326244,tuolumne,16384,finegrain,Standard,1000
32,1,MPIAdvance-CXI-Double-Buffering,0.539134,2.78044,tuolumne,88320,finegrain,Ready Send,1000
32,1,MPIAdvance-CXI-Single-Buffering,0.525681,2.78522,tuolumne,88320,finegrain,Standard,1000
32,1,Cray-MPICH-CXI-GPU-Enabled,0.60467,2.7863,tuolumne,88320,finegrain,Standard,1000
32,2,MPIAdvance-CXI-Double-Buffering,0.238306,1.44574,tuolumne,88320,finegrain,Ready Send,1000
32,2,MPIAdvance-CXI-Single-Buffering,0.393624,1.45326,tuolumne,88320,finegrain,Standard,1000
32,2,Cray-MPICH-CXI-GPU-Enabled,0.21793,1.4633,tuolumne,88320,finegrain,Standard,1000
32,4,MPIAdvance-CXI-Double-Buffering,0.470727,0.835925,tuolumne,88320,finegrain,Ready Send,1000
32,4,MPIAdvance-CXI-Single-Buffering,0.451486,0.830694,tuolumne,88320,finegrain,Standard,1000
32,4,Cray-MPICH-CXI-GPU-Enabled,0.351852,1.04856,tuolumne,88320,finegrain,Standard,1000
32,1,MPIAdvance-CXI-Double-Buffering,0.181206,0.291653,tuolumne,16384,coarse,Ready Send,1000
32,1,MPIAdvance-CXI-Single-Buffering,0.189428,0.30126,tuolumne,16384,coarse,Standard,1000
32,1,Cray-MPICH-CXI-GPU-Enabled,0.163133,0.24309,tuolumne,16384,coarse,Standard,1000
32,2,MPIAdvance-CXI-Double-Buffering,0.220489,0.149975,tuolumne,16384,coarse,Ready Send,1000
32,2,MPIAdvance-CXI-Single-Buffering,0.312124,0.177914,tuolumne,16384,coarse,Standard,1000
32,2,Cray-MPICH-CXI-GPU-Enabled,0.145123,0.161959,tuolumne,16384,coarse,Standard,1000
32,4,MPIAdvance-CXI-Double-Buffering,0.464438,0.138997,tuolumne,16384,coarse,Ready Send,1000
32,4,MPIAdvance-CXI-Single-Buffering,0.416563,0.176637,tuolumne,16384,coarse,Standard,1000
32,4,Cray-MPICH-CXI-GPU-Enabled,0.29207,0.390535,tuolumne,16384,coarse,Standard,1000
32,1,MPIAdvance-CXI-Double-Buffering,0.671005,2.77043,tuolumne,88320,coarse,Ready Send,1000
32,1,MPIAdvance-CXI-Single-Buffering,0.698683,2.77868,tuolumne,88320,coarse,Standard,1000
32,1,Cray-MPICH-CXI-GPU-Enabled,0.485814,2.78384,tuolumne,88320,coarse,Standard,1000
32,2,MPIAdvance-CXI-Double-Buffering,0.26745,1.44632,tuolumne,88320,coarse,Ready Send,1000
32,2,MPIAdvance-CXI-Single-Buffering,0.295642,1.45274,tuolumne,88320,coarse,Standard,1000
32,2,Cray-MPICH-CXI-GPU-Enabled,0.210473,1.46727,tuolumne,88320,coarse,Standard,1000
32,4,MPIAdvance-CXI-Double-Buffering,0.485711,0.816265,tuolumne,88320,coarse,Ready Send,1000
32,4,MPIAdvance-CXI-Single-Buffering,0.399173,0.841578,tuolumne,88320,coarse,Standard,1000
32,4,Cray-MPICH-CXI-GPU-Enabled,0.305842,1.059,tuolumne,88320,coarse,Standard,1000
32,1,MPIAdvance-CXI-Double-Buffering,0.323731,0.346299,tuolumne,16384,finegrain,Ready Send,1000
32,1,MPIAdvance-CXI-Single-Buffering,0.208947,0.381573,tuolumne,16384,finegrain,Standard,1000
32,1,Cray-MPICH-CXI-GPU-Enabled,0.242829,0.250987,tuolumne,16384,finegrain,Standard,1000
32,2,MPIAdvance-CXI-Double-Buffering,0.284065,0.145399,tuolumne,16384,finegrain,Ready Send,1000
32,2,MPIAdvance-CXI-Single-Buffering,0.186058,0.175141,tuolumne,16384,finegrain,Standard,1000
32,2,Cray-MPICH-CXI-GPU-Enabled,0.198674,0.163273,tuolumne,16384,finegrain,Standard,1000
32,4,MPIAdvance-CXI-Double-Buffering,0.42293,0.136795,tuolumne,16384,finegrain,Ready Send,1000
32,4,MPIAdvance-CXI-Single-Buffering,0.324637,0.175834,tuolumne,16384,finegrain,Standard,1000
32,4,Cray-MPICH-CXI-GPU-Enabled,0.273938,0.328969,tuolumne,16384,finegrain,Standard,1000
32,1,MPIAdvance-CXI-Double-Buffering,0.699513,2.77684,tuolumne,88320,finegrain,Ready Send,1000
32,1,MPIAdvance-CXI-Single-Buffering,0.655885,2.77904,tuolumne,88320,finegrain,Standard,1000
32,1,Cray-MPICH-CXI-GPU-Enabled,0.466487,2.78659,tuolumne,88320,finegrain,Standard,1000
32,2,MPIAdvance-CXI-Double-Buffering,0.261832,1.44605,tuolumne,88320,finegrain,Ready Send,1000
32,2,MPIAdvance-CXI-Single-Buffering,0.242835,1.45183,tuolumne,88320,finegrain,Standard,1000
32,2,Cray-MPICH-CXI-GPU-Enabled,0.18617,1.46925,tuolumne,88320,finegrain,Standard,1000
32,4,MPIAdvance-CXI-Double-Buffering,0.402848,0.820174,tuolumne,88320,finegrain,Ready Send,1000
32,4,MPIAdvance-CXI-Single-Buffering,0.502924,0.836613,tuolumne,88320,finegrain,Standard,1000
32,4,Cray-MPICH-CXI-GPU-Enabled,0.342877,1.0433,tuolumne,88320,finegrain,Standard,1000
